attemptdate,attemptresult,userid,type,maxsessionuid
2020-03-19 05:43:49,LOGOUT,HBA2097,LIMITED,892447
2020-03-19 05:46:12,LOGOUT,HBA2228,LIMITED,892445
2020-03-19 05:46:55,LOGIN,HBA1742,AUTHORIZED,892449
2020-03-19 05:46:55,LOGIN,HBA1742,AUTHORIZED,892450
2020-03-19 05:47:32,LOGIN,HBA1854,LIMITED,892346
2020-03-19 05:49:04,LOGIN,HBA1854,LIMITED,892451
2020-03-19 05:51:08,LOGIN,HBA2279,AUTHORIZED,892452
2020-03-19 05:51:57,LOGIN,HBA2351,AUTHORIZED,892453
2020-03-19 05:52:00,LOGIN,HBA1799,AUTHORIZED,892610
2020-03-19 05:52:05,LOGOUT,HBA1854,LIMITED,892451
2020-03-19 05:52:33,TIMEOUT,HBA1739,LIMITED,892252
2020-03-19 05:52:38,LOGOUT,HBA1972,AUTHORIZED,892338
2020-03-19 05:52:38,LOGIN,HBA2292,AUTHORIZED,892347
2020-03-19 05:53:12,LOGIN,HBA2309,LIMITED,892253
2020-03-19 05:54:09,LOGOUT,HBA2279,AUTHORIZED,892452
2020-03-19 05:54:13,LOGIN,HBA2217,LIMITED,892454
2020-03-19 05:55:11,LOGOUT,HBA2351,AUTHORIZED,892453
2020-03-19 05:56:56,LOGIN,HBA2022,LIMITED,892254
2020-03-19 05:57:34,LOGIN,HBA2319,LIMITED,892455
2020-03-19 05:59:04,LOGIN,HBA2177,EXPRESS,892456
2020-03-19 05:59:49,TIMEOUT,HBA1807,AUTHORIZED,892438
2020-03-19 05:59:57,TIMEOUT,HBA2097,LIMITED,892085
2020-03-19 06:00:39,TIMEOUT,HBA2309,LIMITED,892253
2020-03-19 06:00:39,LOGIN,HBA2178,AUTHORIZED,892255
2020-03-19 06:01:15,SYSLOGOUT,HBA1774,LIMITED,892080
2020-03-19 06:01:24,LOGOUT,HBA2319,LIMITED,892455
2020-03-19 06:01:45,LOGIN,HBA1639,AUTHORIZED,892256
2020-03-19 06:01:47,SYSLOGOUT,HBA1757,AUTHORIZED,892249
2020-03-19 06:01:59,LOGIN,HBA1972,AUTHORIZED,892257
2020-03-19 06:02:30,LOGIN,HBA2012,LIMITED,892457
2020-03-19 06:02:49,SYSLOGOUT,HBA1758,AUTHORIZED,892337
2020-03-19 06:02:54,SYSLOGOUT,HBA2023,AUTHORIZED,891670
2020-03-19 06:04:22,LOGIN,HBA1933,LIMITED,892086
2020-03-19 06:04:34,LOGOUT,HBA2177,EXPRESS,892456
2020-03-19 06:04:34,LOGIN,HBA2177,EXPRESS,892458
2020-03-19 06:04:34,LOGOUT,HBA2177,EXPRESS,892458
2020-03-19 06:04:37,LOGIN,HBA2177,EXPRESS,892459
2020-03-19 06:05:36,LOGIN,HBA1782,AUTHORIZED,892521
2020-03-19 06:07:11,LOGIN,HBA1903,LIMITED,892348
2020-03-19 06:07:55,TIMEOUT,HBA1933,LIMITED,892086
2020-03-19 06:07:55,LOGIN,HBA1772,LIMITED,892087
2020-03-19 06:08:06,LOGIN,HBA2231,AUTHORIZED,892460
2020-03-19 06:08:16,LOGIN,HBA2279,AUTHORIZED,892461
2020-03-19 06:09:21,TIMEOUT,HBA1760,AUTHORIZED,892519
2020-03-19 06:11:01,LOGIN,HBA1760,AUTHORIZED,892522
2020-03-19 06:11:10,LOGIN,HBA1817,LIMITED,891672
2020-03-19 06:11:57,TIMEOUT,HBA2241,AUTHORIZED,892345
2020-03-19 06:12:29,LOGIN,HBA2081,LIMITED,892349
2020-03-19 06:12:46,LOGOUT,HBA2279,AUTHORIZED,892461
2020-03-19 06:12:56,LOGIN,HBA2172,AUTHORIZED,892611
2020-03-19 06:13:02,LOGIN,HBA2351,AUTHORIZED,892462
2020-03-19 06:13:02,LOGIN,HBA2351,AUTHORIZED,892463
2020-03-19 06:13:27,LOGIN,HBA1752,LIMITED,892464
2020-03-19 06:13:29,TIMEOUT,HBA2352,LIMITED,892520
2020-03-19 06:15:13,TIMEOUT,HBA1817,LIMITED,891672
2020-03-19 06:15:13,LOGIN,HBA1817,LIMITED,891673
2020-03-19 06:15:14,LOGOUT,HBA1817,LIMITED,891673
2020-03-19 06:15:20,LOGIN,HBA1817,LIMITED,891674
2020-03-19 06:15:40,LOGIN,HBA2020,AUTHORIZED,892258
2020-03-19 06:15:54,LOGIN,HBA2217,LIMITED,892350
2020-03-19 06:15:55,LOGIN,HBA2097,LIMITED,892465
2020-03-19 06:16:54,LOGOUT,HBA2351,AUTHORIZED,892463
2020-03-19 06:16:54,LOGOUT,HBA2351,AUTHORIZED,892462
2020-03-19 06:17:07,LOGIN,HBA1990,AUTHORIZED,892612
2020-03-19 06:17:41,LOGIN,HBA2279,AUTHORIZED,892466
2020-03-19 06:17:43,TIMEOUT,HBA1742,AUTHORIZED,892450
2020-03-19 06:17:48,LOGIN,HBA2349,LIMITED,892467
2020-03-19 06:18:22,TIMEOUT,HBA1772,LIMITED,892087
2020-03-19 06:18:22,LOGIN,HBA1933,LIMITED,892088
2020-03-19 06:18:22,LOGOUT,HBA1933,LIMITED,892088
2020-03-19 06:18:23,LOGIN,HBA1894,AUTHORIZED,892351
2020-03-19 06:18:25,LOGIN,HBA1933,LIMITED,892089
2020-03-19 06:18:35,LOGIN,HBA1836,LIMITED,892468
2020-03-19 06:19:18,LOGIN,HBA2279,AUTHORIZED,892144
2020-03-19 06:20:05,LOGOUT,HBA2217,LIMITED,892350
2020-03-19 06:20:15,LOGOUT,HBA2349,LIMITED,892467
2020-03-19 06:21:02,LOGOUT,HBA2279,AUTHORIZED,892466
2020-03-19 06:21:03,TIMEOUT,HBA1742,AUTHORIZED,892449
2020-03-19 06:21:07,LOGOUT,HBA1990,AUTHORIZED,892612
2020-03-19 06:21:34,LOGIN,HBA2089,LIMITED,892613
2020-03-19 06:22:04,LOGOUT,HBA1836,LIMITED,892468
2020-03-19 06:22:35,LOGIN,HBA2351,AUTHORIZED,892470
2020-03-19 06:22:35,LOGIN,HBA2351,AUTHORIZED,892469
2020-03-19 06:22:38,TIMEOUT,HBA2320,AUTHORIZED,892251
2020-03-19 06:22:52,LOGIN,HBA2279,AUTHORIZED,892471
2020-03-19 06:23:10,LOGIN,HBA2319,LIMITED,892472
2020-03-19 06:23:29,LOGIN,HBA1792,LIMITED,892259
2020-03-19 06:24:16,LOGIN,HBA1683,LIMITED,892614
2020-03-19 06:24:33,LOGIN,HBA2113,LIMITED,892615
2020-03-19 06:24:35,TIMEOUT,HBA1601,AUTHORIZED,892609
2020-03-19 06:25:19,TIMEOUT,HBA1854,LIMITED,892346
2020-03-19 06:25:23,LOGIN,HBA1808,AUTHORIZED,892090
2020-03-19 06:25:28,LOGOUT,HBA1972,AUTHORIZED,892257
2020-03-19 06:25:49,LOGIN,HBA1693,LIMITED,892523
2020-03-19 06:25:49,LOGOUT,HBA1693,LIMITED,892523
2020-03-19 06:25:52,LOGIN,HBA1693,LIMITED,892524
2020-03-19 06:26:13,LOGOUT,HBA2351,AUTHORIZED,892469
2020-03-19 06:26:13,LOGOUT,HBA2279,AUTHORIZED,892471
2020-03-19 06:26:59,TIMEOUT,HBA1929,AUTHORIZED,892341
2020-03-19 06:27:03,TIMEOUT,HBA2022,LIMITED,892254
2020-03-19 06:27:15,LOGOUT,HBA2351,AUTHORIZED,892470
2020-03-19 06:27:30,LOGIN,HBA1807,AUTHORIZED,892473
2020-03-19 06:28:04,LOGIN,HBA1922,AUTHORIZED,892616
2020-03-19 06:28:04,LOGOUT,HBA1922,AUTHORIZED,892616
2020-03-19 06:28:09,LOGIN,HBA1922,AUTHORIZED,892617
2020-03-19 06:28:41,LOGOUT,HBA1683,LIMITED,892614
2020-03-19 06:30:05,LOGIN,HBA1972,AUTHORIZED,892260
2020-03-19 06:30:21,TIMEOUT,HBA1954,LIMITED,892082
2020-03-19 06:32:24,LOGIN,HBA1827,LIMITED,892618
2020-03-19 06:32:28,TIMEOUT,HBA2081,LIMITED,892349
2020-03-19 06:33:34,LOGIN,HBA1792,LIMITED,892474
2020-03-19 06:33:49,TIMEOUT,HBA1933,LIMITED,892089
2020-03-19 06:33:49,LOGIN,HBA2117,LIMITED,892091
2020-03-19 06:33:49,LOGOUT,HBA2117,LIMITED,892091
2020-03-19 06:33:51,LOGIN,HBA2117,LIMITED,892092
2020-03-19 06:34:35,LOGIN,HBA2217,LIMITED,892475
2020-03-19 06:35:33,TIMEOUT,HBA1639,AUTHORIZED,892256
2020-03-19 06:35:41,TIMEOUT,HBA2177,EXPRESS,892459
2020-03-19 06:36:37,TIMEOUT,HBA1758,AUTHORIZED,892337
2020-03-19 06:37:21,LOGIN,HBA2243,AUTHORIZED,892093
2020-03-19 06:37:41,TIMEOUT,HBA2178,AUTHORIZED,892255
2020-03-19 06:38:37,LOGOUT,HBA2217,LIMITED,892475
2020-03-19 06:39:04,TIMEOUT,HBA1903,LIMITED,892348
2020-03-19 06:39:23,TIMEOUT,HBA1817,LIMITED,891674
2020-03-19 06:39:23,LOGIN,HBA2179,LIMITED,891675
2020-03-19 06:39:30,LOGIN,HBA1925,LIMITED,892476
2020-03-19 06:39:33,TIMEOUT,HBA2231,AUTHORIZED,892460
2020-03-19 06:39:57,LOGOUT,HBA2089,LIMITED,892613
2020-03-19 06:40:36,TIMEOUT,HBA1792,LIMITED,892259
2020-03-19 06:40:36,LOGIN,HBA2086,LIMITED,892261
2020-03-19 06:40:38,LOGIN,HBA1990,AUTHORIZED,892619
2020-03-19 06:40:38,LOGIN,HBA1990,AUTHORIZED,892620
2020-03-19 06:40:58,LOGIN,HBA2030,LIMITED,892094
2020-03-19 06:41:35,LOGIN,HBA2178,AUTHORIZED,892262
2020-03-19 06:42:14,LOGIN,HBA2351,AUTHORIZED,892477
2020-03-19 06:42:14,LOGIN,HBA2351,AUTHORIZED,892478
2020-03-19 06:42:18,LOGIN,HBA2237,LIMITED,892145
2020-03-19 06:42:23,LOGIN,HBA1732,LIMITED,892146
2020-03-19 06:42:45,LOGOUT,HBA1925,LIMITED,892476
2020-03-19 06:44:03,TIMEOUT,HBA1752,LIMITED,892464
2020-03-19 06:44:38,LOGOUT,HBA1990,AUTHORIZED,892619
2020-03-19 06:44:38,LOGOUT,HBA1990,AUTHORIZED,892620
2020-03-19 06:44:40,LOGIN,HBA1836,LIMITED,892263
2020-03-19 06:44:41,TIMEOUT,HBA2217,LIMITED,892454
2020-03-19 06:45:10,LOGIN,HBA1854,LIMITED,892352
2020-03-19 06:45:11,LOGIN,HBA1954,LIMITED,892095
2020-03-19 06:45:33,LOGIN,HBA2055,AUTHORIZED,892479
2020-03-19 06:45:39,TIMEOUT,HBA2030,LIMITED,892094
2020-03-19 06:45:50,LOGIN,HBA2264,AUTHORIZED,892480
2020-03-19 06:45:51,LOGOUT,HBA2351,AUTHORIZED,892477
2020-03-19 06:45:51,LOGOUT,HBA2351,AUTHORIZED,892478
2020-03-19 06:45:55,LOGIN,HBA1828,LIMITED,892264
2020-03-19 06:46:08,LOGIN,HBA1925,LIMITED,892096
2020-03-19 06:46:16,LOGIN,HBA1822,AUTHORIZED,892481
2020-03-19 06:46:46,LOGIN,HBA1982,LIMITED,891676
2020-03-19 06:47:03,TIMEOUT,HBA2097,LIMITED,892465
2020-03-19 06:48:24,LOGIN,HBA1798,LIMITED,892482
2020-03-19 06:48:34,LOGIN,HBA1920,LIMITED,892621
2020-03-19 06:48:36,TIMEOUT,HBA2012,LIMITED,892457
2020-03-19 06:48:38,LOGIN,HBA1828,LIMITED,892483
2020-03-19 06:49:58,LOGOUT,HBA1732,LIMITED,892146
2020-03-19 06:49:59,LOGIN,HBA2213,AUTHORIZED,892265
2020-03-19 06:50:11,LOGIN,HBA1697,LIMITED,892484
2020-03-19 06:50:21,LOGIN,HBA2217,LIMITED,892485
2020-03-19 06:50:51,LOGIN,HBA1917,AUTHORIZED,892266
2020-03-19 06:51:21,LOGOUT,HBA1760,AUTHORIZED,892522
2020-03-19 06:51:25,LOGIN,HBA2012,LIMITED,892486
2020-03-19 06:52:00,LOGIN,HBA1939,AUTHORIZED,892487
2020-03-19 06:52:03,LOGOUT,HBA1828,LIMITED,892483
2020-03-19 06:52:04,LOGIN,HBA1817,LIMITED,891677
2020-03-19 06:52:05,LOGOUT,HBA1817,LIMITED,891677
2020-03-19 06:52:06,LOGIN,HBA1817,LIMITED,891678
2020-03-19 06:52:11,LOGIN,HBA2351,AUTHORIZED,892488
2020-03-19 06:52:11,LOGIN,HBA2351,AUTHORIZED,892489
2020-03-19 06:52:26,LOGIN,HBA1639,AUTHORIZED,892267
2020-03-19 06:53:12,TIMEOUT,HBA2020,AUTHORIZED,892258
2020-03-19 06:53:14,LOGIN,HBA2020,AUTHORIZED,892268
2020-03-19 06:54:16,LOGIN,HBA1697,LIMITED,892490
2020-03-19 06:54:20,LOGOUT,HBA1917,AUTHORIZED,892266
2020-03-19 06:54:26,LOGIN,HBA2228,LIMITED,892097
2020-03-19 06:54:49,LOGIN,HBA1649,AUTHORIZED,891679
2020-03-19 06:54:51,LOGOUT,HBA1822,AUTHORIZED,0
2020-03-19 06:54:57,TIMEOUT,HBA1798,LIMITED,892482
2020-03-19 06:54:59,TIMEOUT,HBA1954,LIMITED,0
2020-03-19 06:55:31,TIMEOUT,HBA2292,AUTHORIZED,892347
2020-03-19 06:55:38,LOGIN,HBA1917,AUTHORIZED,892269
2020-03-19 06:55:47,LOGIN,HBA2292,AUTHORIZED,892353
2020-03-19 06:56:10,LOGOUT,HBA2179,LIMITED,891675
2020-03-19 06:56:12,LOGOUT,HBA2351,AUTHORIZED,892489
2020-03-19 06:56:12,LOGOUT,HBA2351,AUTHORIZED,892488
2020-03-19 06:56:28,LOGOUT,HBA1822,AUTHORIZED,0
2020-03-19 06:57:20,TIMEOUT,HBA2279,AUTHORIZED,892144
2020-03-19 06:57:31,LOGIN,HBA1601,AUTHORIZED,892622
2020-03-19 06:58:01,LOGIN,HBA2097,LIMITED,892491
2020-03-19 06:58:03,LOGOUT,HBA2243,AUTHORIZED,892093
2020-03-19 06:58:36,LOGIN,HBA2030,LIMITED,892098
2020-03-19 06:58:36,LOGOUT,HBA2030,LIMITED,892098
2020-03-19 06:58:45,TIMEOUT,HBA1782,AUTHORIZED,892521
2020-03-19 06:59:13,TIMEOUT,HBA2097,LIMITED,892491
2020-03-19 06:59:24,LOGIN,HBA2351,AUTHORIZED,892492
2020-03-19 06:59:24,LOGIN,HBA2351,AUTHORIZED,892493
2020-03-19 07:00:07,TIMEOUT,HBA1972,AUTHORIZED,892260
2020-03-19 07:00:20,LOGIN,HBA2223,LIMITED,892099
2020-03-19 07:00:34,LOGIN,HBA2279,AUTHORIZED,892494
2020-03-19 07:00:44,TIMEOUT,HBA1693,LIMITED,892524
2020-03-19 07:00:53,LOGIN,HBA2318,LIMITED,892495
2020-03-19 07:01:39,SYSLOGOUT,HBA1758,AUTHORIZED,892517
2020-03-19 07:01:42,LOGIN,HBA1990,AUTHORIZED,892623
2020-03-19 07:01:42,LOGIN,HBA1990,AUTHORIZED,892624
2020-03-19 07:02:01,SYSLOGOUT,HBA2135,LIMITED,892608
2020-03-19 07:02:02,SYSLOGOUT,HBA2266,LIMITED,892140
2020-03-19 07:02:22,LOGIN,HBA1752,LIMITED,892496
2020-03-19 07:02:26,TIMEOUT,HBA1827,LIMITED,892618
2020-03-19 07:02:50,LOGIN,HBA2177,EXPRESS,892497
2020-03-19 07:02:56,LOGOUT,HBA1917,AUTHORIZED,892269
2020-03-19 07:03:07,LOGOUT,HBA2177,EXPRESS,892497
2020-03-19 07:03:12,LOGIN,HBA1772,LIMITED,892270
2020-03-19 07:03:20,LOGIN,HBA1894,AUTHORIZED,892271
2020-03-19 07:03:26,LOGOUT,HBA2351,AUTHORIZED,892492
2020-03-19 07:03:26,LOGOUT,HBA2351,AUTHORIZED,892493
2020-03-19 07:04:07,TIMEOUT,HBA1940,LIMITED,892141
2020-03-19 07:04:12,LOGIN,HBA2279,AUTHORIZED,892147
2020-03-19 07:04:14,LOGIN,HBA1917,AUTHORIZED,892272
2020-03-19 07:04:25,LOGIN,HBA1972,AUTHORIZED,892273
2020-03-19 07:04:47,LOGIN,HBA2177,EXPRESS,892498
2020-03-19 07:04:51,LOGOUT,HBA1772,LIMITED,892270
2020-03-19 07:04:51,LOGIN,HBA1772,LIMITED,892274
2020-03-19 07:04:51,LOGOUT,HBA1772,LIMITED,892274
2020-03-19 07:04:57,LOGIN,HBA1772,LIMITED,892275
2020-03-19 07:05:01,TIMEOUT,HBA1922,AUTHORIZED,892617
2020-03-19 07:05:08,LOGIN,HBA2140,LIMITED,892148
2020-03-19 07:05:24,LOGOUT,HBA1990,AUTHORIZED,892624
2020-03-19 07:05:24,LOGOUT,HBA1990,AUTHORIZED,892623
2020-03-19 07:05:47,LOGOUT,HBA1752,LIMITED,892496
2020-03-19 07:05:47,LOGIN,HBA1752,LIMITED,892499
2020-03-19 07:05:47,LOGOUT,HBA1752,LIMITED,892499
2020-03-19 07:06:01,LOGIN,HBA1752,LIMITED,892500
2020-03-19 07:06:30,LOGIN,HBA2351,AUTHORIZED,892149
2020-03-19 07:06:42,LOGIN,HBA2059,LIMITED,892702
2020-03-19 07:07:00,LOGOUT,HBA2318,LIMITED,892495
2020-03-19 07:07:49,TIMEOUT,HBA1792,LIMITED,892474
2020-03-19 07:08:20,LOGIN,HBA1828,LIMITED,892703
2020-03-19 07:08:36,LOGOUT,HBA2279,AUTHORIZED,892494
2020-03-19 07:08:40,TIMEOUT,HBA1752,LIMITED,892500
2020-03-19 07:08:46,LOGIN,HBA2289,AUTHORIZED,892525
2020-03-19 07:09:04,LOGIN,HBA1914,AUTHORIZED,892704
2020-03-19 07:09:05,LOGIN,HBA2005,AUTHORIZED,892354
2020-03-19 07:09:31,LOGIN,HBA1729,LIMITED,892355
2020-03-19 07:09:36,LOGOUT,HBA1925,LIMITED,892096
2020-03-19 07:09:38,LOGOUT,HBA2351,AUTHORIZED,892149
2020-03-19 07:09:41,LOGIN,HBA1925,LIMITED,892100
2020-03-19 07:11:18,TIMEOUT,HBA1772,LIMITED,0
2020-03-19 07:11:42,LOGOUT,HBA1828,LIMITED,892703
2020-03-19 07:12:02,TIMEOUT,HBA2113,LIMITED,892615
2020-03-19 07:12:05,TIMEOUT,HBA2086,LIMITED,892261
2020-03-19 07:12:44,LOGOUT,HBA1914,AUTHORIZED,892704
2020-03-19 07:12:50,TIMEOUT,HBA2237,LIMITED,892145
2020-03-19 07:12:57,LOGOUT,HBA1917,AUTHORIZED,892272
2020-03-19 07:13:55,LOGOUT,HBA1729,LIMITED,892355
2020-03-19 07:14:12,LOGIN,HBA1729,LIMITED,892705
2020-03-19 07:14:28,LOGIN,HBA1856,EXPRESS,892706
2020-03-19 07:15:26,TIMEOUT,HBA1772,LIMITED,892275
2020-03-19 07:15:36,LOGOUT,HBA2177,EXPRESS,892498
2020-03-19 07:15:57,LOGIN,HBA2139,EXPRESS,892150
2020-03-19 07:15:57,TIMEOUT,HBA2055,AUTHORIZED,892479
2020-03-19 07:16:46,LOGIN,HBA2177,EXPRESS,892707
2020-03-19 07:17:04,LOGIN,HBA2055,AUTHORIZED,892708
2020-03-19 07:17:42,TIMEOUT,HBA1856,EXPRESS,892706
2020-03-19 07:18:30,LOGIN,HBA1942,AUTHORIZED,892151
2020-03-19 07:19:34,LOGOUT,HBA2177,EXPRESS,892707
2020-03-19 07:19:40,LOGIN,HBA2240,AUTHORIZED,892356
2020-03-19 07:20:34,LOGIN,HBA1922,AUTHORIZED,892625
2020-03-19 07:21:39,LOGIN,HBA2113,LIMITED,892626
2020-03-19 07:22:11,LOGIN,HBA1742,AUTHORIZED,892709
2020-03-19 07:23:16,LOGIN,HBA1954,LIMITED,892357
2020-03-19 07:23:46,LOGIN,HBA2112,AUTHORIZED,892526
2020-03-19 07:24:05,TIMEOUT,HBA1697,LIMITED,892484
2020-03-19 07:25:17,LOGIN,HBA2086,LIMITED,892276
2020-03-19 07:25:37,TIMEOUT,HBA2213,AUTHORIZED,892265
2020-03-19 07:25:43,LOGIN,HBA1914,AUTHORIZED,892710
2020-03-19 07:25:43,LOGIN,HBA1914,AUTHORIZED,892711
2020-03-19 07:26:39,LOGIN,HBA2032,AUTHORIZED,892358
2020-03-19 07:26:40,LOGOUT,HBA1954,LIMITED,892357
2020-03-19 07:27:07,LOGIN,HBA2352,LIMITED,892527
2020-03-19 07:27:35,TIMEOUT,HBA1697,LIMITED,892490
2020-03-19 07:29:12,LOGIN,HBA2237,LIMITED,892152
2020-03-19 07:29:16,LOGOUT,HBA1914,AUTHORIZED,892711
2020-03-19 07:29:16,LOGOUT,HBA1914,AUTHORIZED,892710
2020-03-19 07:29:19,TIMEOUT,HBA1822,AUTHORIZED,0
2020-03-19 07:29:32,TIMEOUT,HBA2020,AUTHORIZED,892268
2020-03-19 07:29:45,TIMEOUT,HBA2032,AUTHORIZED,892358
2020-03-19 07:29:45,LOGIN,HBA2097,LIMITED,892359
2020-03-19 07:30:35,LOGIN,HBA2144,AUTHORIZED,892360
2020-03-19 07:30:35,LOGOUT,HBA2144,AUTHORIZED,892360
2020-03-19 07:30:37,LOGIN,HBA1933,LIMITED,892712
2020-03-19 07:30:38,LOGIN,HBA2144,AUTHORIZED,892361
2020-03-19 07:30:50,LOGIN,HBA1990,AUTHORIZED,892713
2020-03-19 07:31:52,LOGIN,HBA1816,LIMITED,892362
2020-03-19 07:31:52,LOGIN,HBA1990,AUTHORIZED,892363
2020-03-19 07:32:13,TIMEOUT,HBA2144,AUTHORIZED,892361
2020-03-19 07:33:02,TIMEOUT,HBA2178,AUTHORIZED,892262
2020-03-19 07:33:04,TIMEOUT,HBA1799,AUTHORIZED,892610
2020-03-19 07:33:04,LOGIN,HBA1799,AUTHORIZED,892627
2020-03-19 07:33:04,LOGOUT,HBA1799,AUTHORIZED,892627
2020-03-19 07:33:06,LOGIN,HBA1799,AUTHORIZED,892628
2020-03-19 07:33:06,LOGIN,HBA1799,AUTHORIZED,892629
2020-03-19 07:33:09,TIMEOUT,HBA1920,LIMITED,892621
2020-03-19 07:34:10,LOGIN,HBA2351,AUTHORIZED,892153
2020-03-19 07:34:10,LOGIN,HBA2351,AUTHORIZED,892154
2020-03-19 07:34:14,TIMEOUT,HBA2279,AUTHORIZED,892147
2020-03-19 07:34:16,LOGIN,HBA1792,LIMITED,892155
2020-03-19 07:34:20,TIMEOUT,HBA2117,LIMITED,892092
2020-03-19 07:34:26,LOGOUT,HBA1990,AUTHORIZED,892713
2020-03-19 07:34:31,TIMEOUT,HBA1854,LIMITED,892352
2020-03-19 07:34:49,LOGOUT,HBA1828,LIMITED,892264
2020-03-19 07:35:51,LOGIN,HBA2228,LIMITED,892364
2020-03-19 07:35:58,TIMEOUT,HBA2237,LIMITED,892152
2020-03-19 07:36:42,LOGIN,HBA2016,EXPRESS,892365
2020-03-19 07:37:15,LOGIN,HBA2279,AUTHORIZED,892156
2020-03-19 07:37:45,LOGIN,HBA1990,AUTHORIZED,892714
2020-03-19 07:37:45,LOGIN,HBA1990,AUTHORIZED,892715
2020-03-19 07:37:55,LOGIN,HBA2144,AUTHORIZED,892366
2020-03-19 07:37:55,LOGOUT,HBA2144,AUTHORIZED,892366
2020-03-19 07:37:58,LOGIN,HBA2144,AUTHORIZED,892367
2020-03-19 07:38:00,LOGOUT,HBA2351,AUTHORIZED,892154
2020-03-19 07:38:00,LOGOUT,HBA2351,AUTHORIZED,892153
2020-03-19 07:38:00,TIMEOUT,HBA1939,AUTHORIZED,892487
2020-03-19 07:38:32,LOGIN,HBA1939,AUTHORIZED,892716
2020-03-19 07:38:32,LOGOUT,HBA1939,AUTHORIZED,892716
2020-03-19 07:38:38,LOGIN,HBA1939,AUTHORIZED,892717
2020-03-19 07:38:45,TIMEOUT,HBA1808,AUTHORIZED,892090
2020-03-19 07:38:47,TIMEOUT,HBA1982,LIMITED,891676
2020-03-19 07:38:55,TIMEOUT,HBA1816,LIMITED,892362
2020-03-19 07:39:17,TIMEOUT,HBA2292,AUTHORIZED,892353
2020-03-19 07:39:26,LOGOUT,HBA2228,LIMITED,892364
2020-03-19 07:39:53,TIMEOUT,HBA1817,LIMITED,891678
2020-03-19 07:41:31,TIMEOUT,HBA2140,LIMITED,892148
2020-03-19 07:41:41,LOGOUT,HBA1990,AUTHORIZED,892714
2020-03-19 07:41:41,LOGOUT,HBA1990,AUTHORIZED,892715
2020-03-19 07:41:55,LOGIN,HBA2020,AUTHORIZED,892368
2020-03-19 07:42:04,TIMEOUT,HBA1925,LIMITED,892100
2020-03-19 07:42:32,LOGIN,HBA2261,AUTHORIZED,892277
2020-03-19 07:42:57,TIMEOUT,HBA1990,AUTHORIZED,892363
2020-03-19 07:44:03,LOGOUT,HBA1822,AUTHORIZED,0
2020-03-19 07:44:15,LOGIN,HBA2297,EXPRESS,892528
2020-03-19 07:45:00,LOGIN,HBA1990,AUTHORIZED,892718
2020-03-19 07:45:00,LOGIN,HBA1990,AUTHORIZED,892719
2020-03-19 07:45:09,TIMEOUT,HBA2177,EXPRESS,0
2020-03-19 07:45:29,TIMEOUT,HBA1792,LIMITED,892155
2020-03-19 07:45:48,LOGIN,HBA2279,AUTHORIZED,892720
2020-03-19 07:46:10,LOGIN,HBA2185,AUTHORIZED,892721
2020-03-19 07:46:22,TIMEOUT,HBA2016,EXPRESS,892365
2020-03-19 07:47:13,SYSLOGOUT,HBA1742,AUTHORIZED,892450
2020-03-19 07:47:25,TIMEOUT,HBA2055,AUTHORIZED,892708
2020-03-19 07:47:49,TIMEOUT,HBA2217,LIMITED,892485
2020-03-19 07:47:52,LOGOUT,HBA1836,LIMITED,892263
2020-03-19 07:48:23,LOGIN,HBA1957,LIMITED,891680
2020-03-19 07:48:27,LOGIN,HBA2172,AUTHORIZED,892369
2020-03-19 07:48:41,TIMEOUT,HBA2297,EXPRESS,892528
2020-03-19 07:48:47,LOGIN,HBA2351,AUTHORIZED,892157
2020-03-19 07:48:47,LOGIN,HBA2351,AUTHORIZED,892158
2020-03-19 07:48:55,LOGOUT,HBA1990,AUTHORIZED,892719
2020-03-19 07:48:55,LOGOUT,HBA2279,AUTHORIZED,892720
2020-03-19 07:48:55,LOGOUT,HBA1990,AUTHORIZED,892718
2020-03-19 07:48:59,TIMEOUT,HBA2139,EXPRESS,892150
2020-03-19 07:49:21,LOGIN,HBA2318,LIMITED,892722
2020-03-19 07:49:25,LOGIN,HBA2351,AUTHORIZED,891681
2020-03-19 07:49:35,LOGIN,HBA2253,AUTHORIZED,891682
2020-03-19 07:49:43,TIMEOUT,HBA2240,AUTHORIZED,892356
2020-03-19 07:50:45,TIMEOUT,HBA2144,AUTHORIZED,892367
2020-03-19 07:50:45,LOGIN,HBA1977,AUTHORIZED,892370
2020-03-19 07:51:16,LOGIN,HBA1817,LIMITED,892371
2020-03-19 07:52:11,LOGOUT,HBA2172,AUTHORIZED,892369
2020-03-19 07:52:42,LOGIN,HBA1972,AUTHORIZED,892278
2020-03-19 07:52:48,TIMEOUT,HBA1729,LIMITED,892705
2020-03-19 07:52:49,LOGOUT,HBA2351,AUTHORIZED,891681
2020-03-19 07:52:50,LOGIN,HBA1729,LIMITED,892723
2020-03-19 07:52:51,LOGOUT,HBA2351,AUTHORIZED,892158
2020-03-19 07:52:51,LOGOUT,HBA2351,AUTHORIZED,892157
2020-03-19 07:53:13,LOGIN,HBA1828,LIMITED,892372
2020-03-19 07:53:16,LOGIN,HBA1854,LIMITED,892373
2020-03-19 07:53:18,LOGIN,HBA2309,LIMITED,892374
2020-03-19 07:54:29,LOGIN,HBA2177,EXPRESS,892279
2020-03-19 07:54:51,TIMEOUT,HBA1922,AUTHORIZED,892625
